Mass Range,Relative Error Chirp Mass (%),Relative Error Mass Ratio (%)
CNN_high_mass,5.157654541849787,-6.27274976836311
CNN_high_mass,7.2644266793319066,-7.674147188663488
CNN_high_mass,0.9228186016362855,-5.880630016326904
CNN_high_mass,9.093969504326807,-11.07107400894165
CNN_high_mass,2.1543559260718723,-7.564836740493774
CNN_high_mass,-0.48227893637782515,-5.418431758880615
CNN_high_mass,4.876663568120822,-9.119218587875366
CNN_high_mass,-1.0043570595564033,-5.334687232971191
CNN_high_mass,3.9425057703284785,-8.930796384811401
CNN_high_mass,0.03951495308353116,-5.6683361530303955
CNN_high_mass,1.9463679034948655,-7.227611541748047
CNN_high_mass,-0.9893874171160585,-5.063658952713013
CNN_high_mass,8.00390951263834,-11.236220598220825
CNN_high_mass,1.5507974706230627,-7.8964293003082275
CNN_high_mass,5.1596182336150616,-9.210383892059326
CNN_high_mass,2.2314780080113708,-7.384228706359863
CNN_high_mass,4.898620622776201,-9.105253219604492
CNN_high_mass,-1.6811234617971367,-3.8786351680755615
CNN_high_mass,-2.6089402899186047,0.7645263059719313
CNN_high_mass,1.3317490949159758,-2.891964847977085
CNN_high_mass,-1.256030985548509,-1.4154355268220522
CNN_high_mass,0.5117842615632511,-2.073377531927973
CNN_high_mass,1.8756181767371487,-3.5790630289026093
CNN_high_mass,4.479836758662968,-4.75019699818378
CNN_high_mass,4.761882009677388,-4.769579301009295
CNN_high_mass,8.223115101889707,-1.7940522045702427
CNN_high_mass,-1.1615153338409048,-0.728890944171584
CNN_high_mass,-0.6367442599936397,-1.2709972826210107
CNN_high_mass,-2.7612199645436877,0.5587913700052334
CNN_high_mass,4.950065022222206,-4.74252934391433
CNN_high_mass,-5.104417152972583,2.351959814896467
CNN_high_mass,1.2434580640546091,-3.4871020832577146
CNN_high_mass,4.045500369633324,-4.5814322458731045
CNN_high_mass,2.748096800323049,-3.626284325445009
CNN_high_mass,1.1232739646801917,-2.1603223439809485
CNN_high_mass,-2.7737009285498724,1.4335091049606685
CNN_high_mass,1.5351300953252958,-3.225389686790677
CNN_high_mass,3.3435354212179114,-3.6487244270943355
CNN_high_mass,3.27429465110033,-3.631725826778932
CNN_high_mass,-1.3745315659566806,0.27469815434635814
CNN_high_mass,-1.5818209790957924,-0.2015783980086091
CNN_high_mass,0.2364156703590926,-0.7652643564585141
CNN_high_mass,-2.8877123841827714,1.197216961834877
CNN_high_mass,-1.8244370832738352,-0.17126057599042394
CNN_high_mass,4.278342777964958,-2.940634134653457
CNN_high_mass,0.1692026819264283,-2.0082950592041064
CNN_high_mass,3.9254518046295943,-3.231466138685076
CNN_high_mass,-2.4800940894185066,1.173806834865256
CNN_high_mass,7.912492102359428,-0.911530932864632
CNN_high_mass,4.513838862181912,-4.220239536182305
CNN_high_mass,-0.3745152355265041,0.1481788383947892
CNN_high_mass,-3.3501740134217854,2.502521872520452
CNN_high_mass,2.3009384868138385,-2.351773349014483
CNN_high_mass,-0.563095865559431,-0.43697840458637405
CNN_high_mass,5.455021985451729,-1.2499313096742317
CNN_high_mass,4.056121904777,-3.1393271845740185
CNN_high_mass,-1.538063157429952,1.0606141509236573
CNN_high_mass,3.1942961976758735,-2.539881741678387
CNN_high_mass,-2.9659704171479295,2.1960106250402145
CNN_high_mass,3.892461181486537,-2.3936658292203283
CNN_high_mass,1.4981234811855517,-1.7783663562826155
CNN_high_mass,2.241044662794015,-2.0289644196226737
CNN_high_mass,2.6123410833811787,-2.0904558735924743
CNN_high_mass,-1.9471413721105284,1.3737997493228453
CNN_high_mass,-4.891336078748514,3.732579302143412
CNN_high_mass,0.27553089155745736,-0.46829500713863337
CNN_high_mass,-1.7010762107433495,2.2755729185568336
CNN_high_mass,-1.6431874208654023,2.6002754230757033
CNN_high_mass,-4.015095291037418,4.016093063998868
CNN_high_mass,1.7071472675200257,0.8555033722439346
CNN_high_mass,0.8368354549433975,0.878715031855817
CNN_high_mass,0.15656666676028522,1.0735472311844714
CNN_high_mass,-0.6642907805892119,2.1226848299438905
CNN_high_mass,1.8600407902353462,0.13146940115336006
CNN_high_mass,1.6793270896598413,0.14206573769853104
CNN_high_mass,2.497589329424472,0.03547394597852732
CNN_high_mass,-1.6415877886040406,2.0585251821054014
CNN_high_mass,8.487876561036094,5.146404617541547
CNN_high_mass,-0.13061766223228286,0.898644167023738
CNN_high_mass,2.6328421523064547,-0.5377912038081383
CNN_high_mass,-0.6582949561690031,1.2336287949536315
CNN_high_mass,-2.343020942091322,2.9469461054415333
CNN_high_mass,-0.7665046889647853,5.491071134000207
CNN_high_mass,2.5942346241241614,9.643950977840936
CNN_high_mass,1.8883013444640262,7.938230359876474
CNN_high_mass,-0.2989473830516016,5.074693705584548
CNN_high_mass,-1.0495279293944741,5.663369152996987
CNN_high_mass,-0.630726134274562,6.181957270648025
CNN_high_mass,-4.810418913545987,8.678782952798375
CNN_high_mass,1.579226619555632,7.878938236752068
CNN_high_mass,-0.5703305985014434,5.2752874992989165
CNN_high_mass,2.137382663313825,8.86272675282246
CNN_high_mass,-1.1810678195262097,5.5892982998409755
CNN_high_mass,2.9135038807142517,9.469533610988304
CNN_high_mass,-0.14763792668425285,5.621336601875919
CNN_high_mass,-1.372525037121901,7.1924183819745
CNN_high_mass,0.47436979471782564,5.7868796425896685
CNN_high_mass,1.8707706625849474,7.700714549502807
CNN_high_mass,-1.4430596300378529,9.756498803963533
CNN_high_mass,2.3470368070738457,12.669492170617389
CNN_high_mass,1.4411038073713445,13.68299279664014
CNN_high_mass,-1.657159896179471,8.727341809788266
CNN_high_mass,-1.3550076080692939,9.29904112944732
CNN_high_mass,-1.87029796198389,9.105168967633634
CNN_high_mass,-1.8759963262030794,8.930640043439093
CNN_high_mass,1.4808533724125177,13.168978691101074
CNN_high_mass,-2.0732260130991427,9.275981703320065
CNN_high_mass,-4.114352279514075,10.42336773228001
CNN_high_mass,-0.1059218947770835,10.823374745008108
CNN_high_mass,-6.0530683567064685,12.595256357579618
CNN_high_mass,-3.2332440485113065,9.535887676316339
CNN_high_mass,-1.3617002459702552,9.954490291105735
CNN_high_mass,-2.8309053230690058,9.814836366756543
CNN_high_mass,1.1560359208038768,11.795044428593403
CNN_high_mass,6.098723357009664,0.1946002244949252
CNN_high_mass,2.334362980372585,2.352787256240836
CNN_high_mass,3.497988721710079,1.2240248918533236
CNN_high_mass,7.579018828707758,-0.43001234531403476
CNN_high_mass,0.031212163210486525,4.2103254795074365
CNN_high_mass,5.551637652872619,-0.06167411804200106
CNN_high_mass,9.205004823362644,-1.4494186639785853
CNN_high_mass,5.722019865837168,-0.09232580661774568
CNN_high_mass,-2.2884216704195555,5.68600594997405
CNN_high_mass,2.0045116127931433,2.711828351020804
CNN_high_mass,3.711879889407831,1.2090563774108796
CNN_high_mass,5.550216806107182,-0.21392285823822907
CNN_high_mass,7.406535195317017,-1.4320963621139615
CNN_high_mass,4.691368665900247,1.2953072786331086
CNN_high_mass,3.64065845280422,1.340855360031119
CNN_high_mass,-1.4060459793614188,6.050167679786673
CNN_high_mass,0.49762984358143203,0.3382670382658664
CNN_high_mass,4.108209292799981,-3.3583985434638106
CNN_high_mass,-0.703067545316922,1.3192084928353651
CNN_high_mass,9.62301240001012,-3.6068720950020663
CNN_high_mass,3.6585481206575476,-2.7007085581620514
CNN_high_mass,-1.010681507735469,1.1377616061104692
CNN_high_mass,0.9369673724879454,0.21707084443834324
CNN_high_mass,-0.9948840969913356,1.0710919068919311
CNN_high_mass,5.455886167951127,-3.872741344902248
CNN_high_mass,2.1175118797216523,-0.6547411282857236
CNN_high_mass,4.638387819256775,-3.0939699047141582
CNN_high_mass,3.562586501889906,-2.5955184466308996
CNN_high_mass,7.791478020218995,-4.92930213610331
CNN_high_mass,0.2556422335463,0.5274333059787774
CNN_high_mass,2.9244158396904316,-2.035464925898444
CNN_high_mass,5.069002634779232,-4.1679391430483905
CNN_high_mass,0.6544481924599184,-4.2078133370425235
CNN_high_mass,1.9357048657829783,-5.183931621345312
CNN_high_mass,-1.0724437933194015,-2.1933696559957543
CNN_high_mass,4.62166135353782,-6.259159542418814
CNN_high_mass,6.408289509464278,-7.643184065818785
CNN_high_mass,0.6743254175895396,-4.018264606192304
CNN_high_mass,0.6853786409092821,-3.943820740725542
CNN_high_mass,5.208051105390339,-7.1265611294153555
CNN_high_mass,-1.0635385178086425,-2.448728922251107
CNN_high_mass,4.6388333254809915,-6.8293128464673005
CNN_high_mass,5.013145160150299,-7.043024978122195
CNN_high_mass,-0.9020708952165626,-2.7644656799934992
CNN_high_mass,-0.777907901328614,-2.125010055464666
CNN_high_mass,2.569570069478384,-5.211661232484352
CNN_high_mass,0.4492785398515454,-3.905330477534112
CNN_high_mass,-3.4365041782084833,-1.1196488464200804
CNN_high_mass,-0.4469668785546079,-6.77774625939208
CNN_high_mass,1.5632930534048504,-8.32344487115934
CNN_high_mass,2.4584648946092074,-8.734881026404242
CNN_high_mass,3.9124561628437653,-8.581038883754182
CNN_high_mass,-2.443641467623726,-4.7959852528262426
CNN_high_mass,-2.052048734467838,-5.7709323895442
CNN_high_mass,-3.5395819783249483,-4.388921524023078
CNN_high_mass,2.3830993902539452,-8.293895829807626
CNN_high_mass,-4.257649940873677,-3.8976442504238746
CNN_high_mass,3.4399132144835662,-8.566508974347792
CNN_high_mass,-4.293675258745002,-3.723010149869049
CNN_high_mass,2.0283073171194506,-8.814569262715127
CNN_high_mass,-0.5597847798110317,-6.77641312797348
CNN_high_mass,-2.2909327745883874,-5.30759583819996
CNN_high_mass,-3.5241537932228493,-4.872866574819983
CNN_high_mass,-5.094457620810519,-3.2334145787474373
CNN_high_mass,-5.13749882365763,-1.8987680410409924
CNN_high_mass,2.3711346893374663,-6.804307714685219
CNN_high_mass,1.04767854252601,-7.487423388988942
CNN_high_mass,-7.429999479352654,-0.8306651920467251
CNN_high_mass,2.31773593222635,-7.845812958556338
CNN_high_mass,-7.15627780773278,-0.9546614312506365
CNN_high_mass,-2.1345166496494885,-4.636636956945645
CNN_high_mass,2.6887132448038287,-7.8801514266373305
CNN_high_mass,4.739160751498621,-6.277458389084063
CNN_high_mass,1.1484460841760964,-7.130129925616378
CNN_high_mass,-2.9454921275237704,-4.681026161491099
CNN_high_mass,2.664906019759726,-7.461147803764841
CNN_high_mass,-2.399478111115939,-4.286310270235138
CNN_high_mass,2.5220403362633603,-7.599071403602503
CNN_high_mass,-2.607579164550226,-4.797337271950464
CNN_high_mass,2.968414639224414,-7.3672294616699245
CNN_high_mass,-5.142339261613369,-2.308866807392654
CNN_high_mass,0.8400402065102595,-5.701228627910851
CNN_high_mass,0.15729378772197067,-5.551254130029049
CNN_high_mass,1.2981786902868258,-6.351130658929987
CNN_high_mass,3.1109119933494656,-5.368091998162197
CNN_high_mass,5.797795097538809,-3.062501356199179
CNN_high_mass,-2.8337794196676946,-3.108806037283552
CNN_high_mass,0.248683992021666,-6.593582846901623
CNN_high_mass,-1.7439886883955897,-4.292726129680474
CNN_high_mass,0.04737029366143846,-4.692288188191193
CNN_high_mass,-6.352463202991314,-0.4420451529614224
CNN_high_mass,-0.16100159169752692,-5.5197719629708715
CNN_high_mass,0.15439726758569616,-5.78073975327726
CNN_high_mass,-9.387428123557093,1.3631539685385683
CNN_high_mass,1.683304890628335,-6.543459675528776
CNN_high_mass,-3.650254066969806,-3.155963451831361
CNN_high_mass,0.9319367302645551,-3.9865462036875923
CNN_high_mass,-6.415585577233503,1.3046614535443206
CNN_high_mass,1.851166433523313,-3.9031829152788426
CNN_high_mass,4.075627759565255,-1.5123944777946956
CNN_high_mass,-1.114401912581516,-3.5347203929702946
CNN_high_mass,-0.16519637429521208,-4.187292712075369
CNN_high_mass,3.9142253208525615,-0.810703673920073
CNN_high_mass,-3.885774212597138,-1.6629431154820815
CNN_high_mass,0.5437200636020301,-4.197553303334619
CNN_high_mass,2.0710952099744993,-2.6901266017517473
CNN_high_mass,0.3697856645980112,-3.422130160517506
CNN_high_mass,-2.4701670480354965,-2.253142347583522
CNN_high_mass,-4.387809146787444,-1.1571094587251727
CNN_high_mass,0.6517931454844439,-4.071021002608459
CNN_high_mass,2.849260870268954,-2.0334680359084873
CNN_high_mass,5.780281353838379,0.48818952077395067
CNN_high_mass,-8.610843792159624,6.150279726300921
CNN_high_mass,-2.00775893101727,1.6157354627336775
CNN_high_mass,-2.3042806131523137,1.2190955025809151
CNN_high_mass,-1.9752617992167734,1.2460027422223772
CNN_high_mass,-3.996016747777368,2.8659684317452565
CNN_high_mass,-2.87801316131152,1.9602298736572266
CNN_high_mass,-1.1145617895797,1.9510405404227122
CNN_high_mass,-2.8657322065537443,2.1521908896309987
CNN_high_mass,0.7663415232743988,4.875332968575614
CNN_high_mass,-0.32800551460773814,3.5836492265973776
CNN_high_mass,-0.32029396972948204,3.1343323843819757
CNN_high_mass,2.613331080752299,7.510001318795341
CNN_high_mass,-1.0480869945725229,1.8250874110630582
CNN_high_mass,-1.974196668708727,2.014507566179548
CNN_high_mass,0.632262894921515,4.127393450055804
CNN_high_mass,1.0536072212945191,4.247610909598214
CNN_high_mass,0.5882341732085749,8.653317798267713
CNN_high_mass,-4.427381034106103,5.262056805870751
CNN_high_mass,-0.5347948549664707,9.163197062232278
CNN_high_mass,3.126608122825003,11.195522004907781
CNN_high_mass,3.6822293825502332,12.185356833718041
CNN_high_mass,-1.9492911477796833,6.534349376505072
CNN_high_mass,-1.7611051302588079,5.871118198741567
CNN_high_mass,-0.057855089038243525,9.594216671856968
CNN_high_mass,-2.1834078801881835,5.199722810225054
CNN_high_mass,-3.7040979973857406,4.966158758510244
CNN_high_mass,-2.674784809691946,6.464668295600198
CNN_high_mass,-0.1874647774220956,9.479171037673952
CNN_high_mass,3.3563978969195003,12.173353541981092
CNN_high_mass,4.505524874634937,12.886246226050638
CNN_high_mass,0.7914126298271217,9.933415326205168
CNN_high_mass,-6.645706745039329,7.058422673832288
CNN_high_mass,-0.950700947040933,6.819454261234835
CNN_high_mass,6.672240354023444,0.7879476036344315
CNN_high_mass,-0.7206894640906861,7.100870353834976
CNN_high_mass,-2.6784396875001164,8.263397642544344
CNN_high_mass,-2.2296638233287123,7.270628128732961
CNN_high_mass,5.723569723062887,1.233713115964623
CNN_high_mass,10.922737022678863,4.170591235160834
CNN_high_mass,0.8557439266922561,5.514836566788816
CNN_high_mass,-1.0883187861223391,6.395611422402523
CNN_high_mass,-0.02136495636937704,6.8642211811883165
CNN_high_mass,1.140764819147672,4.540969388825559
CNN_high_mass,-3.4245976455556058,9.322910564286374
CNN_high_mass,0.9834232890885234,6.2471776349204
CNN_high_mass,0.5000337030338836,6.230663316590452
CNN_high_mass,-0.715054123811331,6.562557390757975
CNN_high_mass,7.5032054675173026,0.18227909292494138
CNN_high_mass,-1.3012118875623586,3.284173707167298
CNN_high_mass,6.928942551784018,-1.9494637846946807
CNN_high_mass,0.697312098523298,1.4319017529487519
CNN_high_mass,2.527398875864773,-0.412934273481378
CNN_high_mass,-1.2107518547403904,3.3500768244266412
CNN_high_mass,2.7580644047591307,-0.14153925908937304
CNN_high_mass,8.615069677765746,-0.9442793826262246
CNN_high_mass,26.592487335106675,12.660087313916938
CNN_high_mass,7.664524532670147,-1.8440070251623877
CNN_high_mass,0.3861123839134808,2.091541141271582
CNN_high_mass,1.1485894587158423,0.9885517259438741
CNN_high_mass,-2.4318053904178343,3.675125622087046
CNN_high_mass,5.947748157484829,-1.682018902566707
CNN_high_mass,4.514079257498986,-0.7532734837797044
CNN_high_mass,0.06821795275407423,2.1141105228000123
CNN_high_mass,2.1528085639260315,-0.36194225152334486
CNN_high_mass,-0.8910710336485707,-2.1257593825056627
CNN_high_mass,-1.9032196027051136,-0.6439549697411905
CNN_high_mass,4.036994534149146,-4.867375299737248
CNN_high_mass,-2.2411832708244086,0.06768606804513873
CNN_high_mass,4.615689395216857,-5.250159872544766
CNN_high_mass,-2.2964597380814205,-0.28208623061307764
CNN_high_mass,-2.5237787645655674,0.8089605215433606
CNN_high_mass,1.5202645457748658,-3.1392960129557306
CNN_high_mass,3.349214052505383,-4.086585383157461
CNN_high_mass,-1.4627273731700747,-0.50715256381678
CNN_high_mass,-2.2828068404242035,-0.17979781369903985
CNN_high_mass,-1.690917617304892,-1.2958137570200616
CNN_high_mass,-2.4206541068625222,0.12309680113922526
CNN_high_mass,-2.1891394795869887,-0.08562247495392267
CNN_high_mass,-0.8259475142609539,-1.403784510251626
CNN_high_mass,-0.01832875208944089,-1.3681760510882695
CNN_high_mass,-2.720710756088579,-8.605211973190308
CNN_high_mass,-5.433417864654091,-6.183880567550659
CNN_high_mass,6.730083428028115,-6.762725114822388
CNN_high_mass,-7.977181908510652,-4.438763856887817
CNN_high_mass,1.4319006777791548,-10.642606019973755
CNN_high_mass,1.6358881407687251,-11.210525035858154
CNN_high_mass,1.4064965397409714,-10.134702920913696
CNN_high_mass,-4.2305041947709565,-7.565402984619141
CNN_high_mass,-2.7357424622203426,-8.362674713134766
CNN_high_mass,3.2680540889267364,-9.492957592010498
CNN_high_mass,-0.30546502628108024,-10.081762075424194
CNN_high_mass,1.7005965849507008,-11.06342077255249
CNN_high_mass,1.0051888133080964,-10.982698202133179
CNN_high_mass,2.1394558429378336,-10.877764225006104
CNN_high_mass,-4.2893441721310115,-7.558995485305786
CNN_high_mass,-1.0540883656831455,-9.4279944896698
CNN_high_mass,-0.9621812080757856,-8.976144428494614
CNN_high_mass,-0.7009785237819213,-8.837710754780833
CNN_high_mass,2.630529757092024,-9.166221377215813
CNN_high_mass,0.5971306888312042,-9.648539144781576
CNN_high_mass,0.6056191697506892,-9.205696250818956
CNN_high_mass,-1.4489459808028717,-8.659856530684463
CNN_high_mass,5.300157006270028,-6.752332856383508
CNN_high_mass,2.9324330537946386,-7.977629311477086
CNN_high_mass,-3.7517495902459923,-7.080921945692621
CNN_high_mass,-1.0206304624070959,-9.003891522371319
CNN_high_mass,1.3160609267067997,-9.99996813037728
CNN_high_mass,0.20685899855639286,-9.211098393307461
CNN_high_mass,2.3743870893462677,-9.242587753489053
CNN_high_mass,2.1022596198690144,-9.669459620608563
CNN_high_mass,-0.7130718530918887,-9.26730481884148
CNN_high_mass,0.9107194267996042,-10.080698472035087
CNN_high_mass,0.43672871960681603,-8.94900688642188
CNN_high_mass,-3.2804221106460965,-7.099103625816635
CNN_high_mass,-1.0554605468497416,-7.5631026980243155
CNN_high_mass,-3.935867889317389,-6.396492523483083
CNN_high_mass,-2.3820080400349575,-7.812000150921978
CNN_high_mass,-3.590221199394937,-6.286921908583823
CNN_high_mass,0.6969744159020368,-9.014496244961702
CNN_high_mass,3.048410523692331,-6.264957672433008
CNN_high_mass,-2.594464238677583,-7.261922540543956
CNN_high_mass,1.2181998516705443,-8.553057833562923
CNN_high_mass,2.394487610718817,-7.930059448073182
CNN_high_mass,-0.7581511479963524,-8.263831500765644
CNN_high_mass,0.054938620065860685,-9.1727255265924
CNN_high_mass,-1.1352411800240194,-8.273298000987573
CNN_high_mass,-5.71111296993086,-5.446200129352039
CNN_high_mass,2.8953460872630754,-6.672432754613176
CNN_high_mass,-0.29473389897713514,-5.507166023495827
CNN_high_mass,-7.451182503736785,-2.293799949597704
CNN_high_mass,-11.083708586310683,1.1899830419806032
CNN_high_mass,0.12857537417219198,-6.362734791598738
CNN_high_mass,-0.24452342293162943,-6.090019624444498
CNN_high_mass,-4.874873128405974,-4.453816293161123
CNN_high_mass,-4.348166425279773,-4.4530585596833
CNN_high_mass,3.4549571767402414,-2.8300873840911436
CNN_high_mass,-0.22899162014540383,-6.946321076984642
CNN_high_mass,-5.196267798743384,-3.780479295344288
CNN_high_mass,-0.6970671206980962,-6.184542179107662
CNN_high_mass,-0.5730616401951087,-6.239311906355841
CNN_high_mass,-2.5617709866329563,-5.7789293271076785
CNN_high_mass,1.6476506280007501,-4.642091144489332
CNN_high_mass,-2.0596229319541046,-6.453819365441041
CNN_high_mass,-0.1797011463555282,-6.540482783619357
CNN_high_mass,-6.427812795043564,0.833189034763773
CNN_high_mass,-1.1875251253472856,1.654880861692793
CNN_high_mass,-4.221042200684928,-0.21601206139672935
CNN_high_mass,-3.123076864729837,-1.4465181133415104
CNN_high_mass,-1.3288226207738478,1.4166089552867285
CNN_high_mass,-2.87925746455557,-0.7574968700167477
CNN_high_mass,0.5064151515081139,3.4484766706635703
CNN_high_mass,0.08067220320036904,2.1348971354810518
CNN_high_mass,0.8150743205859906,3.720942026452175
CNN_high_mass,-4.242837699458591,-0.8011316951317101
CNN_high_mass,0.6814310090027603,3.0446487137033995
CNN_high_mass,-1.1677798543888003,1.2191102474550681
CNN_high_mass,-2.974293409280676,-0.2809995337377598
CNN_high_mass,-2.7398840290786364,-0.01652814164946126
CNN_high_mass,-6.734337624395896,1.526572432699085
CNN_high_mass,-1.3257104800902952,1.0578897934925728
CNN_high_mass,-4.95854262532334,2.688379981849764
CNN_high_mass,-0.3151049871393965,7.026890938795062
CNN_high_mass,-5.141595506927505,2.5729444208024392
CNN_high_mass,0.40733392907919785,8.346438936040368
CNN_high_mass,-4.474545056551061,3.3385967152028115
CNN_high_mass,-8.935850196525156,4.9310142480874335
CNN_high_mass,0.38179070454034203,7.723994571951367
CNN_high_mass,-3.3973965849953194,4.105814423742171
CNN_high_mass,-8.156616385906805,4.597738951067378
CNN_high_mass,-2.6576358464679863,4.590502343600306
CNN_high_mass,-5.7347981166432325,2.8996971589100484
CNN_high_mass,-1.400795443905298,6.119788372063936
CNN_high_mass,-4.793132149007956,2.285910633545885
CNN_high_mass,-5.886382159270985,2.3466802850554234
CNN_high_mass,-5.2118342037161325,2.1141544927524585
CNN_high_mass,-0.1269227778545547,7.1511010580424985
CNN_high_mass,3.7470018168646257,4.864174723625189
CNN_high_mass,6.9585244955565955,2.9515857355935293
CNN_high_mass,1.91506165542256,5.749108280454369
CNN_high_mass,2.286277661743874,5.601979153496885
CNN_high_mass,2.310044895224701,5.27726326669966
CNN_high_mass,7.001191395837708,3.1459186758313917
CNN_high_mass,3.4438735195890713,4.690160666193287
CNN_high_mass,6.067864597084743,3.39560781206404
CNN_high_mass,4.143265995266909,3.5890165397099145
CNN_high_mass,0.25886626992005285,7.07789838314057
CNN_high_mass,-3.5838854835776237,10.900276132992342
CNN_high_mass,-0.5424423387436736,8.116899558476046
CNN_high_mass,-1.5509369435322768,8.94537338188717
CNN_high_mass,0.2605897145820628,6.943515113421856
CNN_high_mass,1.0222358062268297,6.183391639164522
CNN_high_mass,9.850126936414776,5.896023597036095
CNN_high_mass,-3.5631794787247864,6.231617182493215
CNN_high_mass,5.901223376060309,1.890931278467184
CNN_high_mass,5.132024606867396,0.06773322820664007
CNN_high_mass,1.8923872439486282,1.8927350640296992
CNN_high_mass,4.3939593082441695,0.1850865781307276
CNN_high_mass,-1.54974395649915,4.9534238874912315
CNN_high_mass,3.1217230955066286,0.8686542510986384
CNN_high_mass,-1.4658144567443683,4.564074426889425
CNN_high_mass,0.5177733429587089,2.8763614594936424
CNN_high_mass,-4.378579078414638,6.854385882616048
CNN_high_mass,-2.556519117078358,6.079716980457311
CNN_high_mass,4.757837485474002,0.3056183457374628
CNN_high_mass,4.097307386049762,1.5390321612358149
CNN_high_mass,-5.440440506887885,7.812712341547018
CNN_high_mass,4.106250222913252,1.280078291893011
CNN_high_mass,4.94525822312912,0.3596514463424738
CNN_high_mass,-6.4551423119466325,4.538277194306663
CNN_high_mass,1.4403355647777674,-1.192197848010702
CNN_high_mass,-1.6145098681637609,0.7945274179046274
CNN_high_mass,3.8268044167434447,-2.353469664986064
CNN_high_mass,3.390439979777845,-2.5574908063218347
CNN_high_mass,3.5855194859898605,-3.0866435250720405
CNN_high_mass,3.565660550766652,-2.6921326244199544
CNN_high_mass,4.726762902539989,-2.3016080663010827
CNN_high_mass,-5.079056230402328,3.3890557450217225
CNN_high_mass,-1.2055901626582841,0.4613840096705724
CNN_high_mass,-3.976194678394203,1.4859980022585126
CNN_high_mass,0.8018719295600212,-1.206733971028709
CNN_high_mass,-3.408833730292618,2.952606694118402
CNN_high_mass,-1.057780356877793,1.0455104144843905
CNN_high_mass,1.4076373863714817,-1.3375916996517643
CNN_high_mass,-3.503735437841609,2.3322835161879314
CNN_high_mass,-4.5446964482473255,-5.93433297133144
CNN_high_mass,4.037089993468929,-5.556473550917227
CNN_high_mass,2.801268045919005,-6.791097076633308
CNN_high_mass,-3.6639541932514175,-6.491640323325049
CNN_high_mass,-1.0198430189110466,-7.970357771161236
CNN_high_mass,-4.608667763422361,-4.542928556852703
CNN_high_mass,-0.35073527243306307,-8.548278748234617
CNN_high_mass,-2.0952272306460675,-7.2324168832996225
CNN_high_mass,-2.422982987586702,-7.780789423592482
CNN_high_mass,0.7921589999473714,-9.342040819457814
CNN_high_mass,-0.6143882437787096,-8.65820993351031
CNN_high_mass,0.7386943625001762,-9.402818317654766
CNN_high_mass,-6.925855826815128,-5.668067026741897
CNN_high_mass,-0.7432511670684455,-8.227059433731853
CNN_high_mass,1.1146449842215915,-8.279476588285423
CNN_high_mass,-2.867353007024866,-7.465210896504076
CNN_high_mass,-1.0935722024191412,-9.425168409943586
CNN_high_mass,-3.612922830814598,-8.04204978048802
CNN_high_mass,-1.5887479294091784,-9.564835727214819
CNN_high_mass,4.367252671164524,-6.265372633934025
CNN_high_mass,-6.182364779480951,-5.6056960672140175
CNN_high_mass,0.10481990338804749,-9.274511411786085
CNN_high_mass,0.2456547912437985,-10.706157237291341
CNN_high_mass,0.6825847969886079,-8.358264118433004
CNN_high_mass,-5.984906340934278,-5.321255847811704
CNN_high_mass,-2.3563829872184816,-9.113214761018758
CNN_high_mass,0.018714219401410624,-9.404812455177312
CNN_high_mass,-2.2449322492021455,-9.020348638296133
CNN_high_mass,-2.7121282558930737,-8.820192813873296
CNN_high_mass,0.15178664010803125,-9.786512255668644
CNN_high_mass,3.0591299813516057,-7.271124571561819
CNN_high_mass,-0.8652816362899478,-10.158550068736082
CNN_high_mass,0.46302377658695226,-10.578131675720215
CNN_high_mass,-0.7687872543911443,-11.599749326705933
CNN_high_mass,-0.8972699596424829,-10.841190814971924
CNN_high_mass,0.612907643184577,-9.878367185592651
CNN_high_mass,-1.0828693134009217,-11.182934045791626
CNN_high_mass,-1.3078519974427183,-11.600106954574585
CNN_high_mass,-1.2954527401611997,-10.870188474655151
CNN_high_mass,-4.510906905065184,-8.69329571723938
CNN_high_mass,2.8011060634668272,-8.317840099334717
CNN_high_mass,1.0606874528293684,-9.269195795059204
CNN_high_mass,1.4786809140483126,-9.047764539718628
CNN_high_mass,0.22012384118547434,-11.11413836479187
CNN_high_mass,-1.6779795649326585,-10.41061282157898
CNN_high_mass,-0.7821386361410517,-10.99179983139038
CNN_high_mass,-5.086271393474083,-8.675557374954224
CNN_high_mass,1.9054923461960855,-8.565789461135864
CNN_high_mass,1.3958894983133674,-5.522901923568164
CNN_high_mass,-3.8677775433250074,-7.675746046466594
CNN_high_mass,-2.648838484616246,-8.827328681945804
CNN_high_mass,-1.5744414142355292,-8.593253515384818
CNN_high_mass,2.175601763680093,-4.531547022454536
CNN_high_mass,-1.5066756665464214,-8.729270578902447
CNN_high_mass,-2.059565072021892,-8.648423795346865
CNN_high_mass,-5.004531927904187,-7.465252464200247
CNN_high_mass,-1.3371544112862872,-9.022119530925048
CNN_high_mass,0.11349219922128831,-7.35800847595121
CNN_high_mass,-1.7270426097808593,-9.126908249325226
CNN_high_mass,-2.0237154950898306,-9.460220292762477
CNN_high_mass,4.645363986043454,-3.452150542059066
CNN_high_mass,-0.7090279241099289,-7.82975620693631
CNN_high_mass,1.1686818486876,-5.7448290012500935
CNN_high_mass,-5.733740540616175,-6.577544153472527
CNN_high_mass,-3.964786838050258,-3.296288148856453
CNN_high_mass,-0.457233403082189,0.5823170697247584
